Date,Campaign,Campaign ID,Placement,Verifiable Impressions
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En (OPID-1840249),49815
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_RMKT_CTA Button_En (OPID-1877660),187062
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home Max_En (OPID-1840465),1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_En (OPID-1840467),1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840251),402148
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_RMKT_CTA Button_En (OPID-1877662),269
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_RMKT_PDP_En (OPID-1877663),51
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home Max_En (OPID-1840485),1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home_En (OPID-1840487),10
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Pixelbook_En (OPID-1840489),1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En (OPID-1840255),592
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_RMKT_CTA Button_En (OPID-1877666),69982
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_RMKT_PDP_En (OPID-1877667),2
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_En (OPID-1840497),2
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840257),669
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_RMKT_CTA Button_En (OPID-1877668),60
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En (OPID-1840261),1544
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840263),1219
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_CTA Buttons RDA_En_ad01 (OPID-1843411)_Imp,114770
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_PDP RDA_En_ad01 (OPID-1843421)_Imp,73799
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Apps_En_ad01 (OPID-1843511)_Imp,123349
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Chromecast_En_ad01 (OPID-1843521)_Imp,16
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home_En_ad01 (OPID-1843541)_Imp,5
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_CTA Button RDA_En_ad01 (OPID-1835365)_Imp,412
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_PDP RDA_En_ad01 (OPID-1835395)_Imp,1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Chromeast_En_ad01 (OPID-1835835)_Imp,1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Pixelbook_En_ad01 (OPID-1835928)_Imp,3
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Hyb_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En_ad01 (OPID-1835232)_Imp,313
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_Google Store_Android RDA_Device Targeting_En (OPID-1842078),28188
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En (OPID-1840267),1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_Android RDA_Device Targeting_En (OPID-1842085),394155
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x250_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En (OPID-1840269),2
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3_Google Store_Android RDA_Device Targeting_En (OPID-1842100),471
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_300x600_Q4 2019_RMKT_P_Pixel 3a_Google Store_Android RDA_Device Targeting_En (OPID-1842108),5371
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3_Google Store_Android RDA_Device Targeting_En (OPID-1842122),373
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_BAN_728x90_Q4 2019_RMKT_P_Pixel 3a_Google Store_Android RDA_Device Targeting_En (OPID-1842130),5800
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_Android RDA_Device Targeting_En_ad01 (OPID-1843611)_Imp,48652
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_Android RDA_Device Targeting_Es_ad01 (OPID-1843616)_Imp,82097
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_CTA Buttons RDA_En_ad01 (OPID-1843431)_Imp,157535
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_PDP RDA_En_ad01 (OPID-1843441)_Imp,81490
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Apps_En_ad01 (OPID-1843561)_Imp,12
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Chromecast_En_ad01 (OPID-1843571)_Imp,28
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Chromecast_Es_ad01 (OPID-1843576)_Imp,57
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home Max_En_ad01 (OPID-1843581)_Imp,4
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home Max_Es_ad01 (OPID-1843586)_Imp,9826
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home_En_ad01 (OPID-1843591)_Imp,166487
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Home_Es_ad01 (OPID-1843596)_Imp,274888
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Pixelbook_En_ad01 (OPID-1843601)_Imp,259
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_X-Product RDA_Pixelbook_Es_ad01 (OPID-1843606)_Imp,23220
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_YT and Moments RDA_En_ad01 (OPID-1843373)_Imp,3138
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_iPhone RDA_Device Targeting_En_ad01 (OPID-1843621)_Imp,335444
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3_Google Store_RMKT_iPhone RDA_Device Targeting_Es_ad01 (OPID-1843626)_Imp,8209
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_Android RDA_Device Targeting_En_ad01 (OPID-1836440)_Imp,24381
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_Android RDA_Device Targeting_Es_ad01 (OPID-1836455)_Imp,22219
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_CTA Button RDA_En_ad01 (OPID-1835485)_Imp,5291
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_PDP RDA_En_ad01 (OPID-1835515)_Imp,4
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Apps_Es_ad01 (OPID-1836127)_Imp,15
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Chromeast_Es_ad01 (OPID-1836157)_Imp,35255
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home Max_Es_ad01 (OPID-1836187)_Imp,1175
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_En_ad01 (OPID-1836202)_Imp,537
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Home_Es_ad01 (OPID-1836217)_Imp,344
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Pixelbook_En_ad01 (OPID-1836232)_Imp,9
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_X-Product RDA_Pixelbook_Es_ad01 (OPID-1836247)_Imp,233
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_YT and Moments RDA_En_ad01 (OPID-1835293)_Imp,160748
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_iPhone RDA_Device Targeting_En_ad01 (OPID-1836470)_Imp,78195
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_GDN_Mob_None_None_Link / text ad_No fixed size_Q4 2019_RMKT_P_Pixel 3a_Google Store_RMKT_iPhone RDA_Device Targeting_Es_ad01 (OPID-1836485)_Imp,64
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Android Users_EN_promo_01 (OPID-1890537)_Imp,2
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Android Users_EN_promo_02 (OPID-1890538)_Imp,1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Distressed Users_EN_promo_01 (OPID-1890561)_Imp,1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Google Loyalists_EN_promo_01 (OPID-1890609)_Imp,1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Google Loyalists_EN_promo_02 (OPID-1890610)_Imp,2
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_In Market Upgraders_EN_promo_01 (OPID-1890633)_Imp,1
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Personalization Engine_EN_promo_01 (OPID-1890657)_Imp,2
2019-10-14,1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Personalization Engine_EN_promo_02 (OPID-1890658)_Imp,2
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_AS_ASUSC434_EvergreenUpdate (OPID-1889962)_Imp,6239
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_AS_AcerSpin13_EvergreenUpdate (OPID-1889963)_Imp,13581
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_AS_PixelSlate_EvergreenUpdate (OPID-1889964)_Imp,62455
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTPT_ASUSC434_EvergreenUpdate (OPID-1889965)_Imp,1350353
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTPT_AcerSpin13_ASUSC434_PixelSlate_Evergreen (OPID-1841785)_Imp,2
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTPT_AcerSpin13_EvergreenUpdate (OPID-1889966)_Imp,2335068
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTPT_PixelSlate_EvergreenUpdate (OPID-1889967)_Imp,1774073
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTXT_ASUSC434_EvergreenUpdate (OPID-1889968)_Imp,16453
2019-10-15,1005998 | Chromebook | Brand + DR | ESS01 | NA | US | Q4 2019 |,23213718,ChromeOS Consumers - C13_DR_ESS01_NA_CA_GDN_Hyb_None_None_BAN_No fixed size_Q4 2019_NonRMKT_P_RDA_EN_CTXT_AcerSpin13_EvergreenUpdate (OPID-1889969)_Imp,21616
