Campaign,Campaign ID,Placement,Date,Video Player Size,Verifiable Impressions
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Personalization Engine_EN_promo_02 (OPID-1890658)_Imp,2019-10-16,(not set),836
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Personalization Engine_EN_promo_02 (OPID-1890658)_Imp,2019-10-17,(not set),1090
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Personalization Engine_EN_promo_02 (OPID-1890658)_Imp,2019-10-18,(not set),229663
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Personalization Engine_EN_promo_02 (OPID-1890658)_Imp,2019-10-19,(not set),24401
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_Yahoo_Desk_None_None_Link / text ad_No fixed size_Q4 2019_NonRMKT_P_Pixel 4_Google Store_Personalization Engine_EN_promo_02 (OPID-1890658)_Imp,2019-10-20,(not set),16573
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-15,(not set),2324
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-15,HD,10621
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-15,LARGE,19450
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-15,SMALL,2095
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-16,(not set),7619
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-16,HD,36743
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-16,LARGE,71464
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-16,SMALL,7664
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-17,(not set),5647
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-17,HD,24790
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-17,LARGE,48126
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-17,SMALL,5265
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-18,(not set),5132
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-18,HD,21841
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-18,LARGE,52005
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-18,SMALL,6303
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-19,(not set),3438
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-19,HD,16226
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-19,LARGE,31339
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-19,SMALL,4738
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-20,(not set),3362
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-20,HD,16293
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-20,LARGE,29677
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_Imp,2019-10-20,SMALL,4568
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_View,2019-10-15,(not set),7573
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_View,2019-10-16,(not set),27807
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_View,2019-10-17,(not set),20188
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_View,2019-10-18,(not set),20252
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_View,2019-10-19,(not set),12064
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A Custom Intent (OPID-1888876)_View,2019-10-20,(not set),11987
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-15,(not set),190
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-15,HD,883
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-15,LARGE,1454
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-15,SMALL,133
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-16,(not set),752
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-16,HD,4033
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-16,LARGE,5988
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-16,SMALL,522
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-17,(not set),11432
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-17,HD,53234
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-17,LARGE,80000
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-17,SMALL,9599
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-18,(not set),8583
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-18,HD,40125
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-18,LARGE,75061
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-18,SMALL,9299
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-19,(not set),5377
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-19,HD,26917
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-19,LARGE,47165
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-19,SMALL,6582
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-20,(not set),5146
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-20,HD,25050
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-20,LARGE,40754
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_Imp,2019-10-20,SMALL,5884
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_View,2019-10-15,(not set),629
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_View,2019-10-16,(not set),2312
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_View,2019-10-17,(not set),31938
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_View,2019-10-18,(not set),31443
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_View,2019-10-19,(not set),18808
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_DR_ESS01_NA_US_YouTube_Hyb_None_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US DR_P4-ZTgzf_P4 Sizzle Soli: $100 SC w/ P4 15s Gstore EN_TrV 4 A IMS Mobile Phone (OPID-1888877)_View,2019-10-20,(not set),18139
